Reading,Receive,Value,Unit,Data Quality
2021-10-12 09:03:21,2021-10-12 09:03:50,7.69,pH,A
2021-10-12 08:48:21,2021-10-12 08:48:50,7.67,pH,A
2021-10-12 08:33:25,2021-10-12 08:33:50,7.67,pH,A
2021-10-12 08:18:22,2021-10-12 08:18:50,7.67,pH,A
2021-10-12 08:03:22,2021-10-12 08:03:50,7.67,pH,A
2021-10-12 07:48:21,2021-10-12 07:48:50,7.66,pH,A
2021-10-12 07:33:22,2021-10-12 07:33:50,7.67,pH,A
2021-10-12 07:18:22,2021-10-12 07:18:50,7.66,pH,A
2021-10-12 07:03:22,2021-10-12 07:03:50,7.66,pH,A
2021-10-12 06:48:21,2021-10-12 06:48:50,7.66,pH,A
2021-10-12 06:33:21,2021-10-12 06:33:50,7.65,pH,A
2021-10-12 06:18:21,2021-10-12 06:18:50,7.65,pH,A
2021-10-12 06:03:21,2021-10-12 06:03:50,7.65,pH,A
2021-10-12 05:48:25,2021-10-12 05:48:50,7.65,pH,A
2021-10-12 05:33:22,2021-10-12 05:33:50,7.65,pH,A
2021-10-12 05:18:22,2021-10-12 05:18:50,7.65,pH,A
2021-10-12 05:03:22,2021-10-12 05:03:50,7.65,pH,A
2021-10-12 04:48:22,2021-10-12 04:48:50,7.65,pH,A
2021-10-12 04:33:22,2021-10-12 04:33:50,7.65,pH,A
2021-10-12 04:18:22,2021-10-12 04:18:50,7.65,pH,A
2021-10-12 04:03:22,2021-10-12 04:03:50,7.65,pH,A
2021-10-12 03:48:22,2021-10-12 03:48:35,7.65,pH,A
2021-10-12 03:33:22,2021-10-12 03:33:50,7.66,pH,A
2021-10-12 03:18:25,2021-10-12 03:18:50,7.65,pH,A
2021-10-12 03:03:22,2021-10-12 03:03:50,7.66,pH,A
2021-10-12 02:48:21,2021-10-12 02:48:50,7.66,pH,A
2021-10-12 02:33:22,2021-10-12 02:33:50,7.66,pH,A
2021-10-12 02:18:22,2021-10-12 02:18:50,7.66,pH,A
2021-10-12 01:48:24,2021-10-12 01:48:50,7.66,pH,A
2021-10-12 01:33:21,2021-10-12 01:33:50,7.67,pH,A
2021-10-12 01:18:22,2021-10-12 01:18:50,7.66,pH,A
2021-10-12 01:03:22,2021-10-12 01:03:50,7.67,pH,A
2021-10-12 00:48:21,2021-10-12 00:48:50,7.67,pH,A
2021-10-12 00:33:24,2021-10-12 00:33:50,7.67,pH,A
2021-10-12 00:18:22,2021-10-12 00:18:50,7.67,pH,A
2021-10-12 00:03:22,2021-10-12 00:03:50,7.67,pH,A
2021-10-11 23:48:22,2021-10-11 23:48:50,7.68,pH,A
2021-10-11 23:33:21,2021-10-11 23:33:50,7.68,pH,A
2021-10-11 23:18:21,2021-10-11 23:18:50,7.68,pH,A
2021-10-11 23:03:22,2021-10-11 23:03:50,7.68,pH,A
2021-10-11 22:48:22,2021-10-11 22:48:50,7.68,pH,A
2021-10-11 22:33:24,2021-10-11 22:33:50,7.68,pH,A
2021-10-11 22:18:22,2021-10-11 22:18:50,7.68,pH,A
2021-10-11 22:03:25,2021-10-11 22:03:50,7.68,pH,A
2021-10-11 21:48:22,2021-10-11 21:48:50,7.68,pH,A
2021-10-11 21:33:22,2021-10-11 21:33:50,7.68,pH,A
2021-10-11 21:18:22,2021-10-11 21:18:50,7.68,pH,A
2021-10-11 21:03:21,2021-10-11 21:03:50,7.67,pH,A
2021-10-11 20:48:22,2021-10-11 20:48:50,7.68,pH,A
2021-10-11 20:33:22,2021-10-11 20:33:50,7.67,pH,A
2021-10-11 20:18:21,2021-10-11 20:18:50,7.68,pH,A
2021-10-11 20:03:22,2021-10-11 20:03:50,7.68,pH,A
2021-10-11 19:48:22,2021-10-11 19:48:50,7.69,pH,A
2021-10-11 19:33:22,2021-10-11 19:33:50,7.70,pH,A
2021-10-11 19:18:24,2021-10-11 19:18:50,7.70,pH,A
2021-10-11 19:03:22,2021-10-11 19:03:50,7.72,pH,A
2021-10-11 18:48:26,2021-10-11 18:48:50,7.72,pH,A
2021-10-11 18:33:21,2021-10-11 18:33:50,7.74,pH,A
2021-10-11 18:18:22,2021-10-11 18:18:50,7.75,pH,A
2021-10-11 18:03:21,2021-10-11 18:03:50,7.76,pH,A
2021-10-11 17:48:23,2021-10-11 17:48:50,7.78,pH,A
2021-10-11 16:48:23,2021-10-11 16:48:50,7.81,pH,A
2021-10-11 16:18:22,2021-10-11 16:18:50,7.82,pH,A
2021-10-11 16:03:21,2021-10-11 16:03:50,7.81,pH,A
2021-10-11 15:48:25,2021-10-11 15:48:50,7.80,pH,A
2021-10-11 15:33:22,2021-10-11 15:33:50,7.80,pH,A
2021-10-11 15:18:21,2021-10-11 15:18:50,7.80,pH,A
2021-10-11 15:03:21,2021-10-11 15:03:50,7.79,pH,A
2021-10-11 14:48:23,2021-10-11 14:48:50,7.78,pH,A
2021-10-11 14:33:22,2021-10-11 14:33:50,7.77,pH,A
2021-10-11 14:18:22,2021-10-11 14:18:50,7.77,pH,A
2021-10-11 14:03:22,2021-10-11 14:03:50,7.77,pH,A
2021-10-11 13:48:22,2021-10-11 13:48:50,7.77,pH,A
2021-10-11 13:33:22,2021-10-11 13:33:50,7.78,pH,A
2021-10-11 13:18:25,2021-10-11 13:18:50,7.77,pH,A
2021-10-11 13:03:21,2021-10-11 13:03:50,7.77,pH,A
2021-10-11 12:48:21,2021-10-11 12:48:50,7.76,pH,A
2021-10-11 12:33:22,2021-10-11 12:33:50,7.76,pH,A
2021-10-11 12:18:22,2021-10-11 12:18:50,7.75,pH,A
2021-10-11 12:03:21,2021-10-11 12:03:50,7.76,pH,A
2021-10-11 11:48:21,2021-10-11 11:48:50,7.75,pH,A
2021-10-11 11:33:21,2021-10-11 11:33:50,7.74,pH,A
2021-10-11 11:18:21,2021-10-11 11:18:50,7.73,pH,A
2021-10-11 11:03:22,2021-10-11 11:03:50,7.73,pH,A
2021-10-11 10:48:22,2021-10-11 10:48:50,7.72,pH,A
2021-10-11 10:33:25,2021-10-11 10:33:50,7.72,pH,A
2021-10-11 10:18:21,2021-10-11 10:18:50,7.71,pH,A
2021-10-11 10:03:21,2021-10-11 10:03:50,7.71,pH,A
2021-10-11 09:48:22,2021-10-11 09:48:50,7.70,pH,A
2021-10-11 09:33:22,2021-10-11 09:33:50,7.70,pH,A
2021-10-11 09:18:22,2021-10-11 09:18:50,7.70,pH,A
2021-10-11 09:03:22,2021-10-11 09:03:50,7.69,pH,A
2021-10-11 08:48:22,2021-10-11 08:48:50,7.68,pH,A
2021-10-11 08:33:22,2021-10-11 08:33:50,7.68,pH,A
2021-10-11 08:03:21,2021-10-11 08:03:50,7.67,pH,A
2021-10-11 07:48:27,2021-10-11 07:49:20,7.66,pH,A
2021-10-11 07:33:21,2021-10-11 07:33:50,7.65,pH,A
2021-10-11 07:18:21,2021-10-11 07:18:50,7.65,pH,A
2021-10-11 07:03:21,2021-10-11 07:03:50,7.65,pH,A
2021-10-11 06:48:21,2021-10-11 06:48:50,7.65,pH,A
2021-10-11 06:33:21,2021-10-11 06:33:51,7.65,pH,A
2021-10-11 06:18:21,2021-10-11 06:18:50,7.64,pH,A
2021-10-11 06:03:22,2021-10-11 06:03:50,7.65,pH,A
2021-10-11 05:48:21,2021-10-11 05:48:50,7.65,pH,A
2021-10-11 05:33:22,2021-10-11 05:33:50,7.67,pH,A
2021-10-11 05:18:24,2021-10-11 05:18:50,7.66,pH,A
2021-10-11 05:03:22,2021-10-11 05:03:50,7.66,pH,A
2021-10-11 04:48:21,2021-10-11 04:48:50,7.66,pH,A
2021-10-11 04:33:21,2021-10-11 04:33:50,7.66,pH,A
2021-10-11 04:18:22,2021-10-11 04:18:50,7.66,pH,A
2021-10-11 04:03:22,2021-10-11 04:03:50,7.66,pH,A
2021-10-11 03:48:22,2021-10-11 03:48:50,7.67,pH,A
2021-10-11 03:18:22,2021-10-11 03:18:50,7.67,pH,A
2021-10-11 03:03:22,2021-10-11 03:03:50,7.66,pH,A
2021-10-11 02:48:21,2021-10-11 02:48:50,7.67,pH,A
2021-10-11 02:33:23,2021-10-11 02:33:50,7.67,pH,A
2021-10-11 02:18:22,2021-10-11 02:18:50,7.67,pH,A
2021-10-11 02:03:22,2021-10-11 02:03:50,7.68,pH,A
2021-10-11 01:48:22,2021-10-11 01:48:50,7.67,pH,A
2021-10-11 01:33:22,2021-10-11 01:33:50,7.68,pH,A
2021-10-11 01:18:22,2021-10-11 01:18:50,7.67,pH,A
2021-10-11 01:03:22,2021-10-11 01:03:50,7.67,pH,A
2021-10-11 00:48:22,2021-10-11 00:48:50,7.67,pH,A
2021-10-11 00:33:22,2021-10-11 00:33:50,7.68,pH,A
2021-10-11 00:18:23,2021-10-11 00:18:51,7.67,pH,A
2021-10-11 00:03:23,2021-10-11 00:03:50,7.67,pH,A
2021-10-10 23:48:22,2021-10-10 23:48:50,7.67,pH,A
2021-10-10 23:33:22,2021-10-10 23:33:50,7.67,pH,A
2021-10-10 23:18:22,2021-10-10 23:18:50,7.67,pH,A
2021-10-10 23:03:21,2021-10-10 23:03:50,7.67,pH,A
2021-10-10 22:48:21,2021-10-10 22:48:50,7.67,pH,A
2021-10-10 22:33:22,2021-10-10 22:33:50,7.68,pH,A
2021-10-10 22:18:21,2021-10-10 22:18:50,7.68,pH,A
2021-10-10 22:03:22,2021-10-10 22:03:50,7.67,pH,A
2021-10-10 21:48:22,2021-10-10 21:48:50,7.68,pH,A
2021-10-10 21:33:22,2021-10-10 21:33:50,7.69,pH,A
2021-10-10 21:18:24,2021-10-10 21:18:50,7.69,pH,A
2021-10-10 21:03:22,2021-10-10 21:03:50,7.69,pH,A
2021-10-10 20:48:21,2021-10-10 20:48:50,7.70,pH,A
2021-10-10 20:33:22,2021-10-10 20:33:50,7.69,pH,A
2021-10-10 20:18:22,2021-10-10 20:18:50,7.70,pH,A
2021-10-10 20:03:22,2021-10-10 20:03:50,7.71,pH,A
2021-10-10 19:48:22,2021-10-10 19:48:50,7.71,pH,A
2021-10-10 19:33:22,2021-10-10 19:33:50,7.71,pH,A
2021-10-10 19:18:21,2021-10-10 19:18:50,7.72,pH,A
2021-10-10 19:03:22,2021-10-10 19:03:50,7.73,pH,A
2021-10-10 18:48:21,2021-10-10 18:48:50,7.75,pH,A
2021-10-10 18:33:24,2021-10-10 18:33:50,7.75,pH,A
2021-10-10 18:18:22,2021-10-10 18:18:50,7.77,pH,A
2021-10-10 18:03:21,2021-10-10 18:03:50,7.78,pH,A
2021-10-10 17:48:21,2021-10-10 17:48:50,7.79,pH,A
2021-10-10 17:33:21,2021-10-10 17:33:50,7.80,pH,A
2021-10-10 17:18:23,2021-10-10 17:18:50,7.82,pH,A
2021-10-10 17:03:21,2021-10-10 17:03:50,7.82,pH,A
2021-10-10 16:48:22,2021-10-10 16:48:50,7.83,pH,A
2021-10-10 16:33:21,2021-10-10 16:33:50,7.83,pH,A
2021-10-10 16:18:21,2021-10-10 16:18:50,7.84,pH,A
2021-10-10 16:03:23,2021-10-10 16:03:50,7.83,pH,A
2021-10-10 15:48:22,2021-10-10 15:48:50,7.84,pH,A
2021-10-10 15:33:21,2021-10-10 15:33:50,7.84,pH,A
2021-10-10 15:18:22,2021-10-10 15:18:50,7.83,pH,A
2021-10-10 15:03:22,2021-10-10 15:03:50,7.84,pH,A
2021-10-10 14:48:22,2021-10-10 14:48:50,7.84,pH,A
2021-10-10 14:33:22,2021-10-10 14:33:50,7.83,pH,A
2021-10-10 14:18:22,2021-10-10 14:18:50,7.83,pH,A
2021-10-10 14:03:22,2021-10-10 14:03:50,7.83,pH,A
2021-10-10 13:48:22,2021-10-10 13:48:50,7.83,pH,A
2021-10-10 13:33:22,2021-10-10 13:33:50,7.82,pH,A
2021-10-10 13:18:23,2021-10-10 13:19:20,7.82,pH,A
2021-10-10 13:03:23,2021-10-10 13:03:50,7.81,pH,A
2021-10-10 12:48:21,2021-10-10 12:48:50,7.81,pH,A
2021-10-10 12:33:22,2021-10-10 12:33:50,7.80,pH,A
2021-10-10 12:18:22,2021-10-10 12:18:50,7.80,pH,A
2021-10-10 12:03:22,2021-10-10 12:03:50,7.80,pH,A
2021-10-10 11:48:22,2021-10-10 11:48:50,7.79,pH,A
2021-10-10 11:18:22,2021-10-10 11:18:50,7.78,pH,A
2021-10-10 11:03:22,2021-10-10 11:03:50,7.78,pH,A
2021-10-10 10:48:22,2021-10-10 10:48:50,7.77,pH,A
2021-10-10 10:33:24,2021-10-10 10:33:50,7.77,pH,A
2021-10-10 10:03:22,2021-10-10 10:03:50,7.76,pH,A
2021-10-10 09:48:22,2021-10-10 09:48:50,7.76,pH,A
2021-10-10 09:33:22,2021-10-10 09:33:50,7.76,pH,A
2021-10-10 09:18:22,2021-10-10 09:18:50,7.75,pH,A
2021-10-10 09:03:22,2021-10-10 09:03:50,7.74,pH,A
2021-10-10 08:48:22,2021-10-10 08:48:50,7.74,pH,A
2021-10-10 08:33:22,2021-10-10 08:33:50,7.72,pH,A
2021-10-10 08:18:22,2021-10-10 08:18:50,7.71,pH,A
2021-10-10 08:03:24,2021-10-10 08:03:50,7.69,pH,A
2021-10-10 07:48:22,2021-10-10 07:48:50,7.68,pH,A
2021-10-10 07:33:22,2021-10-10 07:33:50,7.68,pH,A
2021-10-10 07:18:22,2021-10-10 07:18:50,7.67,pH,A
2021-10-10 07:03:22,2021-10-10 07:03:50,7.67,pH,A
2021-10-10 06:48:22,2021-10-10 06:48:50,7.67,pH,A
2021-10-10 06:33:21,2021-10-10 06:33:50,7.67,pH,A
2021-10-10 06:18:22,2021-10-10 06:18:50,7.68,pH,A
2021-10-10 06:03:22,2021-10-10 06:03:50,7.67,pH,A
2021-10-10 05:33:22,2021-10-10 05:33:50,7.67,pH,A
2021-10-10 05:18:24,2021-10-10 05:18:50,7.68,pH,A
2021-10-10 04:48:21,2021-10-10 04:48:50,7.68,pH,A
2021-10-10 04:33:21,2021-10-10 04:33:50,7.68,pH,A
2021-10-10 04:18:20,2021-10-10 04:18:50,7.69,pH,A
2021-10-10 04:03:22,2021-10-10 04:03:50,7.69,pH,A
2021-10-10 03:48:21,2021-10-10 03:48:50,7.68,pH,A
2021-10-10 03:33:21,2021-10-10 03:33:50,7.68,pH,A
2021-10-10 03:18:20,2021-10-10 03:18:50,7.69,pH,A
2021-10-10 03:03:21,2021-10-10 03:03:50,7.69,pH,A
2021-10-10 02:48:23,2021-10-10 02:48:50,7.69,pH,A
2021-10-10 02:33:24,2021-10-10 02:33:50,7.69,pH,A
2021-10-10 02:18:21,2021-10-10 02:18:50,7.69,pH,A
2021-10-10 02:03:20,2021-10-10 02:03:50,7.69,pH,A
2021-10-10 01:48:20,2021-10-10 01:48:50,7.69,pH,A
2021-10-10 01:33:20,2021-10-10 01:33:50,7.69,pH,A
2021-10-10 01:18:21,2021-10-10 01:18:50,7.69,pH,A
2021-10-10 01:03:21,2021-10-10 01:03:50,7.70,pH,A
2021-10-10 00:48:21,2021-10-10 00:48:50,7.69,pH,A
2021-10-10 00:33:20,2021-10-10 00:33:50,7.69,pH,A
2021-10-10 00:18:20,2021-10-10 00:18:50,7.69,pH,A
2021-10-10 00:03:24,2021-10-10 00:03:50,7.69,pH,A
2021-10-09 23:48:20,2021-10-09 23:49:20,7.70,pH,A
2021-10-09 23:33:20,2021-10-09 23:34:20,7.70,pH,A
2021-10-09 23:18:21,2021-10-09 23:18:50,7.70,pH,A
2021-10-09 23:03:21,2021-10-09 23:03:50,7.70,pH,A
2021-10-09 22:48:21,2021-10-09 22:48:50,7.70,pH,A
2021-10-09 22:33:20,2021-10-09 22:33:50,7.70,pH,A
2021-10-09 22:18:20,2021-10-09 22:18:50,7.70,pH,A
2021-10-09 22:03:20,2021-10-09 22:03:50,7.70,pH,A
2021-10-09 21:48:21,2021-10-09 21:48:50,7.71,pH,A
2021-10-09 21:33:21,2021-10-09 21:33:50,7.70,pH,A
2021-10-09 21:18:23,2021-10-09 21:18:50,7.70,pH,A
2021-10-09 21:03:21,2021-10-09 21:03:50,7.71,pH,A
2021-10-09 20:48:21,2021-10-09 20:48:50,7.71,pH,A
2021-10-09 20:33:21,2021-10-09 20:33:50,7.72,pH,A
2021-10-09 20:18:21,2021-10-09 20:18:50,7.72,pH,A
2021-10-09 20:03:21,2021-10-09 20:03:50,7.72,pH,A
2021-10-09 19:48:23,2021-10-09 19:48:50,7.73,pH,A
2021-10-09 19:33:21,2021-10-09 19:33:50,7.73,pH,A
2021-10-09 19:18:21,2021-10-09 19:18:50,7.74,pH,A
2021-10-09 19:03:21,2021-10-09 19:03:50,7.75,pH,A
2021-10-09 18:48:24,2021-10-09 18:48:50,7.75,pH,A
2021-10-09 18:33:21,2021-10-09 18:33:50,7.77,pH,A
2021-10-09 18:18:23,2021-10-09 18:18:50,7.78,pH,A
2021-10-09 18:03:20,2021-10-09 18:03:50,7.80,pH,A
2021-10-09 17:48:21,2021-10-09 17:48:50,7.80,pH,A
2021-10-09 17:18:21,2021-10-09 17:18:50,7.84,pH,A
2021-10-09 17:03:21,2021-10-09 17:03:50,7.84,pH,A
2021-10-09 16:48:21,2021-10-09 16:48:50,7.84,pH,A
