Reading,Receive,Value,Unit,Data Quality
2021-09-29 14:01:09,2021-09-29 14:01:20,0.00,in,A
2021-09-29 01:58:27,2021-09-29 01:58:50,0.00,in,A
2021-09-28 14:02:12,2021-09-28 14:02:20,0.00,in,A
2021-09-28 02:01:15,2021-09-28 02:01:35,0.00,in,A
2021-09-27 13:58:40,2021-09-27 13:58:50,0.00,in,A
2021-09-27 02:01:04,2021-09-27 02:01:20,0.00,in,A
2021-09-26 13:58:57,2021-09-26 13:59:05,0.00,in,A
2021-09-26 01:58:37,2021-09-26 01:58:50,0.00,in,A
2021-09-25 13:59:05,2021-09-25 13:59:20,0.00,in,A
2021-09-25 01:59:28,2021-09-25 01:59:50,0.00,in,A
2021-09-24 13:58:48,2021-09-24 13:59:05,0.00,in,A
2021-09-24 02:01:28,2021-09-24 02:01:50,0.00,in,A
2021-09-23 14:01:23,2021-09-23 14:01:35,0.00,in,A
2021-09-23 01:58:28,2021-09-23 01:58:50,0.00,in,A
2021-09-22 13:58:29,2021-09-22 13:58:50,0.00,in,A
2021-09-22 02:02:09,2021-09-22 02:02:20,0.00,in,A
2021-09-21 13:59:37,2021-09-21 13:59:50,0.00,in,A
2021-09-21 02:00:47,2021-09-21 02:00:51,0.00,in,A
2021-09-20 14:00:05,2021-09-20 14:00:21,0.00,in,A
2021-09-20 02:02:44,2021-09-20 02:03:05,0.00,in,A
2021-09-19 14:01:56,2021-09-19 14:02:05,0.00,in,A
2021-09-19 02:02:08,2021-09-19 02:02:20,0.00,in,A
2021-09-18 13:59:10,2021-09-18 13:59:20,0.00,in,A
2021-09-18 01:58:46,2021-09-18 01:59:05,0.00,in,A
2021-09-17 14:01:13,2021-09-17 14:01:50,0.00,in,A
2021-09-17 02:01:49,2021-09-17 02:02:05,0.00,in,A
2021-09-16 14:01:51,2021-09-16 14:02:05,0.00,in,A
2021-09-16 02:00:23,2021-09-16 02:00:37,0.00,in,A
2021-09-15 14:00:48,2021-09-15 14:01:06,0.00,in,A
2021-09-15 02:01:02,2021-09-15 02:01:20,0.00,in,A
2021-09-14 13:59:28,2021-09-14 13:59:50,0.00,in,A
2021-09-14 01:59:32,2021-09-14 01:59:50,0.00,in,A
2021-09-14 01:07:08,2021-09-14 01:07:20,0.04,in,A
2021-09-13 23:41:59,2021-09-13 23:42:20,0.04,in,A
2021-09-13 23:38:32,2021-09-13 23:38:50,0.04,in,A
2021-09-13 23:37:30,2021-09-13 23:37:50,0.04,in,A
2021-09-13 23:36:21,2021-09-13 23:36:35,0.04,in,A
2021-09-13 13:58:53,2021-09-13 13:59:05,0.00,in,A
2021-09-13 01:59:58,2021-09-13 02:00:21,0.00,in,A
2021-09-12 14:01:10,2021-09-12 14:01:20,0.00,in,A
2021-09-12 10:20:54,2021-09-12 10:21:05,0.04,in,A
2021-09-12 02:01:51,2021-09-12 02:02:05,0.00,in,A
2021-09-11 14:02:13,2021-09-11 14:02:50,0.00,in,A
2021-09-11 14:02:11,2021-09-11 14:02:20,0.00,in,A
2021-09-11 02:00:07,2021-09-11 02:00:21,0.00,in,A
2021-09-10 13:59:37,2021-09-10 13:59:50,0.00,in,A
2021-09-10 02:01:13,2021-09-10 02:01:50,0.00,in,A
2021-09-09 13:59:51,2021-09-09 14:00:05,0.00,in,A
2021-09-09 02:00:42,2021-09-09 02:01:05,0.00,in,A
2021-09-08 13:58:21,2021-09-08 13:58:35,0.00,in,A
2021-09-08 02:01:39,2021-09-08 02:01:50,0.00,in,A
2021-09-07 14:00:05,2021-09-07 14:00:21,0.00,in,A
2021-09-07 02:00:30,2021-09-07 02:00:50,0.00,in,A
2021-09-06 13:58:53,2021-09-06 13:59:05,0.00,in,A
2021-09-06 01:59:49,2021-09-06 02:00:05,0.00,in,A
2021-09-05 13:59:11,2021-09-05 13:59:20,0.00,in,A
2021-09-05 02:02:39,2021-09-05 02:02:50,0.00,in,A
2021-09-04 14:01:02,2021-09-04 14:01:20,0.00,in,A
2021-09-04 02:02:13,2021-09-04 02:02:50,0.00,in,A
2021-09-04 02:02:12,2021-09-04 02:02:20,0.00,in,A
2021-09-03 13:58:23,2021-09-03 13:58:35,0.00,in,A
2021-09-03 02:01:24,2021-09-03 02:01:37,0.00,in,A
2021-09-02 14:01:08,2021-09-02 14:01:20,0.00,in,A
2021-09-02 06:15:35,2021-09-02 06:15:50,0.04,in,A
2021-09-02 02:00:55,2021-09-02 02:01:05,0.00,in,A
2021-09-01 19:28:47,2021-09-01 19:29:05,0.04,in,A
2021-09-01 19:06:11,2021-09-01 19:06:20,0.04,in,A
2021-09-01 18:50:17,2021-09-01 18:50:35,0.04,in,A
2021-09-01 14:02:20,2021-09-01 14:02:35,0.00,in,A
2021-09-01 01:59:20,2021-09-01 01:59:50,0.00,in,A
2021-08-31 13:58:11,2021-08-31 13:58:50,0.00,in,A
2021-08-31 01:58:26,2021-08-31 01:58:50,0.00,in,A
2021-08-31 01:58:24,2021-08-31 01:58:35,0.00,in,A
2021-08-30 14:02:40,2021-08-30 14:02:50,0.00,in,A
2021-08-30 02:00:16,2021-08-30 02:00:37,0.00,in,A
2021-08-29 13:59:01,2021-08-29 13:59:20,0.00,in,A
2021-08-29 01:58:43,2021-08-29 01:59:05,0.00,in,A
2021-08-28 14:02:22,2021-08-28 14:02:35,0.00,in,A
2021-08-28 02:01:29,2021-08-28 02:01:50,0.00,in,A
2021-08-27 13:58:19,2021-08-27 13:58:50,0.00,in,A
2021-08-27 02:00:53,2021-08-27 02:01:06,0.00,in,A
2021-08-26 13:59:10,2021-08-26 13:59:20,0.00,in,A
2021-08-26 02:01:26,2021-08-26 02:01:50,0.00,in,A
2021-08-26 02:01:25,2021-08-26 02:01:37,0.00,in,A
2021-08-25 13:58:26,2021-08-25 13:58:35,0.00,in,A
2021-08-25 01:58:15,2021-08-25 01:58:50,0.00,in,A
2021-08-24 13:59:25,2021-08-24 13:59:50,0.00,in,A
2021-08-24 01:58:13,2021-08-24 01:58:35,0.00,in,A
2021-08-23 14:00:20,2021-08-23 14:00:50,0.00,in,A
2021-08-23 02:01:49,2021-08-23 02:02:05,0.00,in,A
2021-08-22 14:02:48,2021-08-22 14:03:05,0.00,in,A
2021-08-22 01:58:36,2021-08-22 01:58:50,0.00,in,A
2021-08-21 15:47:39,2021-08-21 15:47:50,0.04,in,A
2021-08-21 14:00:29,2021-08-21 14:00:50,0.00,in,A
2021-08-21 01:58:19,2021-08-21 01:58:50,0.00,in,A
2021-08-20 13:59:00,2021-08-20 13:59:20,0.00,in,A
2021-08-20 02:09:01,2021-08-20 02:09:20,0.04,in,A
2021-08-20 02:01:57,2021-08-20 02:02:20,0.00,in,A
2021-08-19 13:59:26,2021-08-19 13:59:35,0.00,in,A
2021-08-19 02:01:56,2021-08-19 02:02:05,0.00,in,A
2021-08-18 13:59:59,2021-08-18 14:00:21,0.00,in,A
2021-08-18 02:01:46,2021-08-18 02:02:20,0.00,in,A
2021-08-17 15:58:14,2021-08-17 15:58:35,0.04,in,A
2021-08-17 14:59:50,2021-08-17 15:00:05,0.04,in,A
2021-08-17 14:02:56,2021-08-17 14:03:05,0.00,in,A
2021-08-17 01:59:38,2021-08-17 01:59:50,0.00,in,A
2021-08-16 14:01:07,2021-08-16 14:01:20,0.00,in,A
2021-08-16 02:00:16,2021-08-16 02:00:36,0.00,in,A
2021-08-15 14:01:55,2021-08-15 14:02:05,0.00,in,A
2021-08-15 02:01:37,2021-08-15 02:01:50,0.00,in,A
2021-08-14 13:58:30,2021-08-14 13:58:50,0.00,in,A
2021-08-14 01:58:23,2021-08-14 01:58:50,0.00,in,A
2021-08-14 01:58:22,2021-08-14 01:58:35,0.00,in,A
2021-08-13 14:02:34,2021-08-13 14:02:50,0.00,in,A
2021-08-13 02:01:06,2021-08-13 02:01:20,0.00,in,A
2021-08-12 14:00:16,2021-08-12 14:00:21,0.00,in,A
2021-08-12 02:00:13,2021-08-12 02:00:36,0.00,in,A
2021-08-11 14:02:54,2021-08-11 14:03:05,0.00,in,A
2021-08-11 02:00:42,2021-08-11 02:00:50,0.00,in,A
2021-08-10 14:01:16,2021-08-10 14:01:36,0.00,in,A
2021-08-10 02:00:50,2021-08-10 02:01:05,0.00,in,A
2021-08-09 14:00:17,2021-08-09 14:00:37,0.00,in,A
2021-08-09 02:01:00,2021-08-09 02:01:20,0.00,in,A
2021-08-08 13:59:41,2021-08-08 14:00:21,0.00,in,A
2021-08-08 13:59:40,2021-08-08 13:59:50,0.00,in,A
2021-08-08 02:01:35,2021-08-08 02:01:50,0.00,in,A
2021-08-07 14:01:11,2021-08-07 14:01:20,0.00,in,A
2021-08-07 02:00:11,2021-08-07 02:00:50,0.00,in,A
2021-08-06 21:08:56,2021-08-06 21:09:05,0.04,in,A
2021-08-06 19:32:50,2021-08-06 19:33:21,0.04,in,A
2021-08-06 19:28:51,2021-08-06 19:29:20,0.04,in,A
2021-08-06 19:26:16,2021-08-06 19:26:35,0.04,in,A
2021-08-06 17:48:47,2021-08-06 17:49:20,0.04,in,A
2021-08-06 17:48:46,2021-08-06 17:49:05,0.04,in,A
2021-08-06 14:02:32,2021-08-06 14:02:50,0.00,in,A
2021-08-06 12:58:19,2021-08-06 12:58:35,0.04,in,A
2021-08-06 02:00:17,2021-08-06 02:00:36,0.00,in,A
2021-08-05 14:01:31,2021-08-05 14:01:50,0.00,in,A
2021-08-05 02:01:05,2021-08-05 02:01:20,0.00,in,A
2021-08-04 14:01:57,2021-08-04 14:02:05,0.00,in,A
2021-08-04 02:01:07,2021-08-04 02:01:20,0.00,in,A
2021-08-03 23:50:50,2021-08-03 23:51:05,0.04,in,A
2021-08-03 21:51:25,2021-08-03 21:51:35,0.04,in,A
2021-08-03 20:07:40,2021-08-03 20:08:20,0.04,in,A
2021-08-03 19:34:29,2021-08-03 19:34:50,0.04,in,A
2021-08-03 15:09:42,2021-08-03 15:10:20,0.04,in,A
2021-08-03 14:10:29,2021-08-03 14:10:35,0.04,in,A
2021-08-03 14:00:29,2021-08-03 14:00:50,0.00,in,A
2021-08-03 13:22:57,2021-08-03 13:23:05,0.04,in,A
2021-08-03 11:05:04,2021-08-03 11:05:20,0.04,in,A
2021-08-03 10:40:45,2021-08-03 10:41:05,0.04,in,A
2021-08-03 02:00:49,2021-08-03 02:01:05,0.00,in,A
2021-08-02 14:02:15,2021-08-02 14:02:50,0.00,in,A
2021-08-02 02:01:11,2021-08-02 02:01:20,0.00,in,A
2021-08-01 14:01:41,2021-08-01 14:01:50,0.00,in,A
2021-08-01 02:01:01,2021-08-01 02:01:20,0.00,in,A
2021-07-31 14:07:39,2021-07-31 14:07:50,0.04,in,A
2021-07-31 14:01:05,2021-07-31 14:01:20,0.00,in,A
2021-07-31 06:37:15,2021-07-31 06:37:35,0.04,in,A
2021-07-31 02:02:21,2021-07-31 02:02:35,0.00,in,A
2021-07-30 19:59:57,2021-07-30 20:00:20,0.04,in,A
2021-07-30 19:32:38,2021-07-30 19:32:50,0.04,in,A
2021-07-30 19:07:01,2021-07-30 19:07:20,0.04,in,A
2021-07-30 13:59:19,2021-07-30 13:59:35,0.00,in,A
2021-07-30 01:59:05,2021-07-30 01:59:20,0.00,in,A
2021-07-29 15:37:51,2021-07-29 15:38:05,0.00,in,A
2021-07-29 15:37:07,2021-07-29 15:37:20,0.00,in,A
2021-07-29 13:58:32,2021-07-29 13:58:50,0.00,in,A
2021-07-29 02:02:56,2021-07-29 02:03:20,0.00,in,A
2021-07-28 14:02:58,2021-07-28 14:03:20,0.00,in,A
2021-07-28 01:58:36,2021-07-28 01:58:50,0.00,in,A
2021-07-27 01:59:50,2021-07-27 02:00:05,0.00,in,A
2021-07-26 13:59:30,2021-07-26 13:59:50,0.00,in,A
2021-07-26 02:00:36,2021-07-26 02:00:50,0.00,in,A
2021-07-25 14:02:32,2021-07-25 14:02:50,0.00,in,A
2021-07-25 02:02:46,2021-07-25 02:03:05,0.00,in,A
2021-07-24 14:02:57,2021-07-24 14:03:05,0.00,in,A
2021-07-24 02:00:06,2021-07-24 02:00:21,0.00,in,A
2021-07-23 14:37:18,2021-07-23 14:37:35,0.04,in,A
2021-07-23 14:21:43,2021-07-23 14:22:20,0.04,in,A
2021-07-23 14:02:21,2021-07-23 14:02:50,0.00,in,A
2021-07-23 13:51:59,2021-07-23 13:52:20,0.04,in,A
2021-07-23 13:14:36,2021-07-23 13:14:50,0.04,in,A
2021-07-23 02:02:13,2021-07-23 02:02:35,0.00,in,A
2021-07-22 13:58:44,2021-07-22 13:59:05,0.00,in,A
2021-07-22 02:03:06,2021-07-22 02:03:20,0.00,in,A
2021-07-21 14:01:33,2021-07-21 14:01:50,0.00,in,A
2021-07-21 01:59:48,2021-07-21 02:00:05,0.00,in,A
2021-07-20 14:00:42,2021-07-20 14:01:05,0.00,in,A
2021-07-20 01:59:57,2021-07-20 02:00:21,0.00,in,A
2021-07-19 14:00:16,2021-07-19 14:00:36,0.00,in,A
2021-07-19 01:59:22,2021-07-19 01:59:50,0.00,in,A
2021-07-18 14:02:36,2021-07-18 14:02:50,0.00,in,A
2021-07-18 01:59:24,2021-07-18 01:59:35,0.00,in,A
2021-07-17 14:00:27,2021-07-17 14:00:50,0.00,in,A
2021-07-17 02:01:55,2021-07-17 02:02:05,0.00,in,A
2021-07-16 13:59:01,2021-07-16 13:59:20,0.00,in,A
2021-07-16 02:01:14,2021-07-16 02:01:50,0.00,in,A
2021-07-15 14:02:19,2021-07-15 14:02:35,0.00,in,A
2021-07-15 02:02:00,2021-07-15 02:02:20,0.00,in,A
2021-07-14 13:58:46,2021-07-14 13:59:05,0.00,in,A
2021-07-14 02:01:20,2021-07-14 02:01:50,0.00,in,A
2021-07-13 13:58:27,2021-07-13 13:58:50,0.00,in,A
2021-07-13 02:01:36,2021-07-13 02:01:50,0.00,in,A
2021-07-12 14:03:12,2021-07-12 14:03:20,0.00,in,A
2021-07-12 01:59:32,2021-07-12 01:59:50,0.00,in,A
2021-07-11 14:00:09,2021-07-11 14:00:21,0.00,in,A
2021-07-11 02:01:30,2021-07-11 02:01:50,0.00,in,A
2021-07-10 13:59:38,2021-07-10 13:59:50,0.00,in,A
2021-07-10 01:59:48,2021-07-10 02:00:05,0.00,in,A
2021-07-09 14:02:43,2021-07-09 14:03:05,0.00,in,A
2021-07-09 02:01:20,2021-07-09 02:01:50,0.00,in,A
2021-07-08 14:01:39,2021-07-08 14:01:50,0.00,in,A
2021-07-08 02:02:01,2021-07-08 02:02:20,0.00,in,A
2021-07-07 14:03:12,2021-07-07 14:03:35,0.00,in,A
2021-07-07 02:03:08,2021-07-07 02:03:21,0.00,in,A
2021-07-06 14:00:41,2021-07-06 14:00:50,0.00,in,A
2021-07-06 01:59:42,2021-07-06 01:59:50,0.00,in,A
2021-07-05 13:58:37,2021-07-05 13:58:50,0.00,in,A
2021-07-05 02:02:14,2021-07-05 02:02:35,0.00,in,A
2021-07-04 14:02:00,2021-07-04 14:02:05,0.00,in,A
2021-07-04 01:59:02,2021-07-04 01:59:20,0.00,in,A
2021-07-03 14:01:38,2021-07-03 14:01:50,0.00,in,A
2021-07-03 02:00:00,2021-07-03 02:00:21,0.00,in,A
2021-07-02 14:01:13,2021-07-02 14:01:50,0.00,in,A
2021-07-02 09:28:48,2021-07-02 09:29:05,0.00,in,A
2021-07-02 09:26:57,2021-07-02 09:27:20,0.00,in,A
2021-07-02 02:02:25,2021-07-02 02:02:35,0.00,in,A
2021-07-01 17:09:30,2021-07-01 17:09:50,0.04,in,A
2021-07-01 16:46:42,2021-07-01 16:46:50,0.04,in,A
2021-07-01 16:33:44,2021-07-01 16:34:05,0.04,in,A
2021-07-01 16:29:48,2021-07-01 16:30:20,0.04,in,A
2021-07-01 16:26:48,2021-07-01 16:27:05,0.04,in,A
2021-07-01 16:24:47,2021-07-01 16:25:05,0.04,in,A
2021-07-01 16:22:20,2021-07-01 16:22:50,0.04,in,A
2021-07-01 16:20:13,2021-07-01 16:20:50,0.04,in,A
2021-07-01 14:01:37,2021-07-01 14:01:50,0.00,in,A
2021-07-01 02:00:28,2021-07-01 02:00:50,0.00,in,A
2021-06-30 14:01:19,2021-06-30 14:01:35,0.00,in,A
2021-06-30 02:01:43,2021-06-30 02:02:05,0.00,in,A
2021-06-29 13:58:48,2021-06-29 13:59:20,0.00,in,A
2021-06-29 13:58:47,2021-06-29 13:59:05,0.00,in,A
2021-06-29 02:01:11,2021-06-29 02:01:20,0.00,in,A
2021-06-28 14:00:05,2021-06-28 14:00:21,0.00,in,A
2021-06-28 01:59:49,2021-06-28 02:00:05,0.00,in,A
2021-06-27 14:02:24,2021-06-27 14:02:50,0.00,in,A
2021-06-27 14:02:23,2021-06-27 14:02:35,0.00,in,A
2021-06-27 02:00:10,2021-06-27 02:00:21,0.00,in,A
2021-06-26 20:03:31,2021-06-26 20:03:50,0.04,in,A
2021-06-26 13:58:33,2021-06-26 13:58:50,0.00,in,A
2021-06-26 02:00:17,2021-06-26 02:00:35,0.00,in,A
2021-06-25 23:56:23,2021-06-25 23:56:35,0.04,in,A
2021-06-25 22:10:10,2021-06-25 22:10:20,0.04,in,A
2021-06-25 17:33:31,2021-06-25 17:33:50,0.04,in,A
2021-06-25 17:23:06,2021-06-25 17:23:20,0.04,in,A
2021-06-25 16:32:30,2021-06-25 16:32:50,0.04,in,A
2021-06-25 14:50:43,2021-06-25 14:51:20,0.04,in,A
2021-06-25 14:50:42,2021-06-25 14:50:50,0.04,in,A
2021-06-25 14:49:17,2021-06-25 14:49:50,0.04,in,A
2021-06-25 14:49:15,2021-06-25 14:49:35,0.04,in,A
2021-06-25 14:48:08,2021-06-25 14:48:20,0.04,in,A
2021-06-25 14:45:22,2021-06-25 14:45:35,0.04,in,A
2021-06-25 14:43:09,2021-06-25 14:43:20,0.04,in,A
2021-06-25 14:42:00,2021-06-25 14:42:20,0.04,in,A
2021-06-25 14:40:46,2021-06-25 14:41:05,0.04,in,A
2021-06-25 14:39:31,2021-06-25 14:39:50,0.08,in,A
2021-06-25 14:37:27,2021-06-25 14:37:50,0.04,in,A
2021-06-25 14:35:33,2021-06-25 14:35:50,0.04,in,A
2021-06-25 14:34:16,2021-06-25 14:34:35,0.04,in,A
2021-06-25 14:32:51,2021-06-25 14:33:05,0.08,in,A
2021-06-25 14:30:27,2021-06-25 14:30:50,0.08,in,A
2021-06-25 14:29:15,2021-06-25 14:29:35,0.04,in,A
2021-06-25 14:28:14,2021-06-25 14:28:35,0.04,in,A
2021-06-25 14:27:17,2021-06-25 14:27:35,0.04,in,A
2021-06-25 14:25:55,2021-06-25 14:26:05,0.04,in,A
2021-06-25 14:23:31,2021-06-25 14:23:50,0.04,in,A
2021-06-25 14:02:02,2021-06-25 14:02:20,0.00,in,A
2021-06-25 02:00:57,2021-06-25 02:01:20,0.00,in,A
2021-06-24 14:01:30,2021-06-24 14:01:50,0.00,in,A
2021-06-24 01:58:51,2021-06-24 01:59:05,0.00,in,A
2021-06-23 14:03:13,2021-06-23 14:03:35,0.00,in,A
2021-06-23 01:59:55,2021-06-23 02:00:05,0.00,in,A
2021-06-22 14:02:27,2021-06-22 14:02:50,0.00,in,A
2021-06-22 02:01:48,2021-06-22 02:02:20,0.00,in,A
2021-06-22 02:01:47,2021-06-22 02:02:05,0.00,in,A
2021-06-21 14:01:12,2021-06-21 14:01:35,0.00,in,A
2021-06-21 02:02:05,2021-06-21 02:02:20,0.00,in,A
2021-06-20 14:02:05,2021-06-20 14:02:20,0.00,in,A
2021-06-20 02:01:27,2021-06-20 02:01:35,0.00,in,A
2021-06-19 14:44:30,2021-06-19 14:44:50,0.04,in,A
2021-06-19 14:41:45,2021-06-19 14:42:05,0.04,in,A
2021-06-19 14:16:41,2021-06-19 14:17:20,0.04,in,A
2021-06-19 14:16:40,2021-06-19 14:16:50,0.04,in,A
2021-06-19 13:58:36,2021-06-19 13:58:50,0.00,in,A
2021-06-19 13:47:26,2021-06-19 13:47:35,0.04,in,A
2021-06-19 13:44:29,2021-06-19 13:44:50,0.04,in,A
2021-06-19 13:42:46,2021-06-19 13:43:05,0.04,in,A
2021-06-19 13:41:09,2021-06-19 13:41:20,0.04,in,A
2021-06-19 13:33:36,2021-06-19 13:33:50,0.04,in,A
2021-06-19 13:16:41,2021-06-19 13:16:50,0.04,in,A
2021-06-19 13:12:24,2021-06-19 13:12:35,0.04,in,A
2021-06-19 13:09:07,2021-06-19 13:09:20,0.04,in,A
2021-06-19 13:06:29,2021-06-19 13:06:50,0.04,in,A
2021-06-19 02:03:11,2021-06-19 02:03:51,0.00,in,A
2021-06-18 14:00:30,2021-06-18 14:00:50,0.00,in,A
2021-06-18 02:00:17,2021-06-18 02:00:35,0.00,in,A
2021-06-17 14:02:37,2021-06-17 14:02:50,0.00,in,A
2021-06-17 02:01:32,2021-06-17 02:01:50,0.00,in,A
2021-06-16 13:59:04,2021-06-16 13:59:20,0.00,in,A
2021-06-16 01:59:07,2021-06-16 01:59:20,0.00,in,A
2021-06-15 14:01:08,2021-06-15 14:01:20,0.00,in,A
2021-06-15 02:01:10,2021-06-15 02:01:20,0.00,in,A
2021-06-14 13:59:02,2021-06-14 13:59:20,0.00,in,A
2021-06-14 01:58:57,2021-06-14 01:59:05,0.00,in,A
2021-06-13 14:00:10,2021-06-13 14:00:35,0.00,in,A
2021-06-13 01:59:40,2021-06-13 01:59:50,0.00,in,A
2021-06-12 14:02:48,2021-06-12 14:03:05,0.00,in,A
2021-06-12 01:59:13,2021-06-12 01:59:35,0.00,in,A
2021-06-11 14:01:49,2021-06-11 14:02:05,0.00,in,A
2021-06-11 01:59:13,2021-06-11 01:59:35,0.00,in,A
2021-06-10 14:00:23,2021-06-10 14:00:35,0.00,in,A
2021-06-10 02:02:17,2021-06-10 02:02:50,0.00,in,A
2021-06-09 14:01:37,2021-06-09 14:01:50,0.00,in,A
2021-06-09 02:00:46,2021-06-09 02:01:05,0.00,in,A
2021-06-08 14:03:00,2021-06-08 14:03:05,0.00,in,A
2021-06-08 02:03:01,2021-06-08 02:03:21,0.00,in,A
2021-06-07 13:59:50,2021-06-07 14:00:05,0.00,in,A
2021-06-07 02:02:27,2021-06-07 02:02:35,0.00,in,A
2021-06-06 13:59:47,2021-06-06 14:00:05,0.00,in,A
2021-06-06 02:00:41,2021-06-06 02:00:50,0.00,in,A
2021-06-05 13:59:01,2021-06-05 13:59:20,0.00,in,A
2021-06-05 01:59:53,2021-06-05 02:00:05,0.00,in,A
2021-06-04 14:01:59,2021-06-04 14:02:20,0.00,in,A
2021-06-04 02:03:20,2021-06-04 02:03:50,0.00,in,A
2021-06-03 13:59:33,2021-06-03 13:59:50,0.00,in,A
2021-06-03 02:01:19,2021-06-03 02:01:35,0.00,in,A
2021-06-02 14:02:42,2021-06-02 14:02:50,0.00,in,A
2021-06-02 01:59:14,2021-06-02 01:59:50,0.00,in,A
2021-06-01 17:01:40,2021-06-01 17:02:20,0.04,in,A
2021-06-01 14:10:44,2021-06-01 14:11:05,0.04,in,A
2021-06-01 14:01:21,2021-06-01 14:01:35,0.00,in,A
2021-06-01 02:00:01,2021-06-01 02:00:05,0.00,in,A
2021-05-31 14:02:09,2021-05-31 14:02:20,0.00,in,A
2021-05-31 02:03:12,2021-05-31 02:03:20,0.00,in,A
2021-05-30 17:48:41,2021-05-30 17:48:50,0.04,in,A
2021-05-30 16:37:45,2021-05-30 16:38:05,0.04,in,A
2021-05-30 16:26:56,2021-05-30 16:27:05,0.04,in,A
2021-05-30 16:16:25,2021-05-30 16:16:50,0.04,in,A
2021-05-30 16:05:37,2021-05-30 16:05:50,0.08,in,A
2021-05-30 15:46:58,2021-05-30 15:47:20,0.04,in,A
2021-05-30 15:16:17,2021-05-30 15:16:50,0.04,in,A
2021-05-30 15:16:16,2021-05-30 15:16:35,0.04,in,A
2021-05-30 14:00:41,2021-05-30 14:00:50,0.00,in,A
2021-05-30 13:17:03,2021-05-30 13:17:20,0.04,in,A
2021-05-30 12:39:34,2021-05-30 12:39:50,0.04,in,A
2021-05-30 11:15:02,2021-05-30 11:15:20,0.04,in,A
2021-05-30 11:02:47,2021-05-30 11:03:05,0.04,in,A
2021-05-30 10:47:44,2021-05-30 10:48:05,0.04,in,A
2021-05-30 10:37:23,2021-05-30 10:37:35,0.04,in,A
2021-05-30 10:28:59,2021-05-30 10:29:20,0.04,in,A
2021-05-30 10:20:39,2021-05-30 10:20:50,0.04,in,A
2021-05-30 10:13:47,2021-05-30 10:14:05,0.04,in,A
2021-05-30 10:09:36,2021-05-30 10:09:50,0.04,in,A
2021-05-30 10:03:44,2021-05-30 10:04:20,0.04,in,A
2021-05-30 09:56:49,2021-05-30 09:57:05,0.04,in,A
2021-05-30 09:52:09,2021-05-30 09:52:20,0.04,in,A
2021-05-30 09:48:41,2021-05-30 09:48:50,0.04,in,A
2021-05-30 09:43:15,2021-05-30 09:43:50,0.04,in,A
2021-05-30 09:33:22,2021-05-30 09:33:35,0.04,in,A
2021-05-30 09:19:23,2021-05-30 09:19:50,0.04,in,A
2021-05-30 09:03:25,2021-05-30 09:03:35,0.04,in,A
