Reading,Receive,Value,Unit,Data Quality
2021-10-12 01:12:57,2021-10-12 01:13:05,1.31,ft,A
2021-10-12 00:57:56,2021-10-12 00:58:05,1.32,ft,A
2021-10-12 00:42:56,2021-10-12 00:43:05,1.31,ft,A
2021-10-12 00:27:57,2021-10-12 00:28:05,1.32,ft,A
2021-10-12 00:12:56,2021-10-12 00:13:05,1.30,ft,A
2021-10-11 23:57:56,2021-10-11 23:58:05,1.31,ft,A
2021-10-11 23:42:57,2021-10-11 23:43:05,1.31,ft,A
2021-10-11 23:27:57,2021-10-11 23:28:05,1.29,ft,A
2021-10-11 23:12:56,2021-10-11 23:13:05,1.33,ft,A
2021-10-11 22:57:56,2021-10-11 22:58:05,1.30,ft,A
2021-10-11 22:42:57,2021-10-11 22:43:05,1.30,ft,A
2021-10-11 22:27:56,2021-10-11 22:28:05,1.32,ft,A
2021-10-11 22:12:56,2021-10-11 22:13:05,1.32,ft,A
2021-10-11 21:57:57,2021-10-11 21:58:05,1.31,ft,A
2021-10-11 21:42:57,2021-10-11 21:43:05,1.31,ft,A
2021-10-11 21:27:56,2021-10-11 21:28:05,1.30,ft,A
2021-10-11 21:12:56,2021-10-11 21:13:05,1.31,ft,A
2021-10-11 20:57:57,2021-10-11 20:58:05,1.30,ft,A
2021-10-11 20:42:56,2021-10-11 20:43:06,1.30,ft,A
2021-10-11 20:27:56,2021-10-11 20:28:05,1.30,ft,A
2021-10-11 20:12:57,2021-10-11 20:13:05,1.30,ft,A
2021-10-11 19:57:57,2021-10-11 19:58:05,1.28,ft,A
2021-10-11 19:42:56,2021-10-11 19:43:05,1.25,ft,A
2021-10-11 19:27:56,2021-10-11 19:28:05,1.22,ft,A
2021-10-11 19:12:57,2021-10-11 19:13:05,1.20,ft,A
2021-10-11 18:57:56,2021-10-11 18:58:05,1.20,ft,A
2021-10-11 18:42:56,2021-10-11 18:43:05,1.20,ft,A
2021-10-11 18:27:57,2021-10-11 18:28:05,1.19,ft,A
2021-10-11 18:12:57,2021-10-11 18:13:05,1.17,ft,A
2021-10-11 17:57:57,2021-10-11 17:58:05,1.19,ft,A
2021-10-11 17:42:56,2021-10-11 17:43:05,1.16,ft,A
2021-10-11 17:27:57,2021-10-11 17:28:05,1.18,ft,A
2021-10-11 17:12:56,2021-10-11 17:13:05,1.17,ft,A
2021-10-11 16:57:56,2021-10-11 16:58:05,1.17,ft,A
2021-10-11 16:42:57,2021-10-11 16:43:05,1.17,ft,A
2021-10-11 16:27:56,2021-10-11 16:28:05,1.18,ft,A
2021-10-11 16:12:56,2021-10-11 16:13:05,1.18,ft,A
2021-10-11 15:57:57,2021-10-11 15:58:05,1.17,ft,A
2021-10-11 15:42:57,2021-10-11 15:43:05,1.19,ft,A
2021-10-11 15:27:56,2021-10-11 15:28:05,1.18,ft,A
2021-10-11 15:12:56,2021-10-11 15:13:05,1.19,ft,A
2021-10-11 14:57:57,2021-10-11 14:58:05,1.17,ft,A
2021-10-11 14:42:56,2021-10-11 14:43:05,1.20,ft,A
2021-10-11 14:27:56,2021-10-11 14:28:05,1.18,ft,A
2021-10-11 14:12:57,2021-10-11 14:13:05,1.20,ft,A
2021-10-11 13:57:56,2021-10-11 13:58:05,1.22,ft,A
2021-10-11 13:42:56,2021-10-11 13:43:05,1.23,ft,A
2021-10-11 13:27:57,2021-10-11 13:28:05,1.22,ft,A
2021-10-11 13:12:57,2021-10-11 13:13:05,1.20,ft,A
2021-10-11 12:57:56,2021-10-11 12:58:05,1.19,ft,A
2021-10-11 12:42:56,2021-10-11 12:43:05,1.21,ft,A
2021-10-11 12:27:57,2021-10-11 12:28:05,1.19,ft,A
2021-10-11 12:12:56,2021-10-11 12:13:05,1.21,ft,A
2021-10-11 11:57:56,2021-10-11 11:58:05,1.19,ft,A
2021-10-11 11:42:57,2021-10-11 11:43:05,1.20,ft,A
2021-10-11 11:27:57,2021-10-11 11:28:05,1.20,ft,A
2021-10-11 11:12:56,2021-10-11 11:13:05,1.21,ft,A
2021-10-11 10:42:57,2021-10-11 10:43:05,1.22,ft,A
2021-10-11 10:27:56,2021-10-11 10:28:05,1.24,ft,A
2021-10-11 10:12:56,2021-10-11 10:13:05,1.22,ft,A
2021-10-11 09:57:57,2021-10-11 09:58:05,1.23,ft,A
2021-10-11 09:42:56,2021-10-11 09:43:03,1.22,ft,A
2021-10-11 09:27:56,2021-10-11 09:28:05,1.22,ft,A
2021-10-11 09:12:57,2021-10-11 09:13:05,1.22,ft,A
2021-10-11 08:57:57,2021-10-11 08:58:05,1.18,ft,A
2021-10-11 08:42:56,2021-10-11 08:43:05,1.18,ft,A
2021-10-11 08:27:56,2021-10-11 08:28:03,1.19,ft,A
2021-10-11 08:12:57,2021-10-11 08:13:05,1.17,ft,A
2021-10-11 07:57:56,2021-10-11 07:58:05,1.18,ft,A
2021-10-11 07:42:56,2021-10-11 07:43:05,1.17,ft,A
2021-10-11 07:27:57,2021-10-11 07:28:05,1.20,ft,A
2021-10-11 07:12:57,2021-10-11 07:13:05,1.18,ft,A
2021-10-11 06:57:57,2021-10-11 06:58:05,1.18,ft,A
2021-10-11 06:42:57,2021-10-11 06:43:05,1.18,ft,A
2021-10-11 06:27:57,2021-10-11 06:28:05,1.17,ft,A
2021-10-11 06:12:56,2021-10-11 06:13:05,1.19,ft,A
2021-10-11 05:57:56,2021-10-11 05:58:05,1.19,ft,A
2021-10-11 05:42:57,2021-10-11 05:43:05,1.17,ft,A
2021-10-11 05:27:56,2021-10-11 05:28:05,1.18,ft,A
2021-10-11 05:12:56,2021-10-11 05:13:05,1.17,ft,A
2021-10-11 04:57:57,2021-10-11 04:58:05,1.16,ft,A
2021-10-11 04:42:57,2021-10-11 04:43:05,1.17,ft,A
2021-10-11 04:27:56,2021-10-11 04:28:05,1.15,ft,A
2021-10-11 04:12:57,2021-10-11 04:13:05,1.18,ft,A
2021-10-11 03:57:57,2021-10-11 03:58:05,1.20,ft,A
2021-10-11 03:42:56,2021-10-11 03:43:05,1.17,ft,A
2021-10-11 03:27:56,2021-10-11 03:28:05,1.18,ft,A
2021-10-11 03:12:57,2021-10-11 03:13:05,1.18,ft,A
2021-10-11 02:57:56,2021-10-11 02:58:05,1.18,ft,A
2021-10-11 02:42:56,2021-10-11 02:43:05,1.18,ft,A
2021-10-11 02:27:57,2021-10-11 02:28:05,1.18,ft,A
2021-10-11 02:12:57,2021-10-11 02:13:05,1.18,ft,A
2021-10-11 01:57:56,2021-10-11 01:58:05,1.18,ft,A
2021-10-11 01:42:57,2021-10-11 01:43:05,1.18,ft,A
2021-10-11 01:27:57,2021-10-11 01:28:05,1.18,ft,A
2021-10-11 01:12:56,2021-10-11 01:13:05,1.18,ft,A
2021-10-11 00:57:57,2021-10-11 00:58:05,1.17,ft,A
2021-10-11 00:42:57,2021-10-11 00:43:05,1.20,ft,A
2021-10-11 00:27:57,2021-10-11 00:28:05,1.18,ft,A
2021-10-11 00:12:56,2021-10-11 00:13:05,1.18,ft,A
2021-10-10 23:57:57,2021-10-10 23:58:05,1.18,ft,A
2021-10-10 23:42:57,2021-10-10 23:43:05,1.17,ft,A
2021-10-10 23:27:56,2021-10-10 23:28:05,1.19,ft,A
2021-10-10 23:12:56,2021-10-10 23:13:05,1.19,ft,A
2021-10-10 22:57:57,2021-10-10 22:58:05,1.19,ft,A
2021-10-10 22:42:56,2021-10-10 22:43:05,1.17,ft,A
2021-10-10 22:27:56,2021-10-10 22:28:05,1.19,ft,A
2021-10-10 22:12:57,2021-10-10 22:13:05,1.20,ft,A
2021-10-10 21:57:57,2021-10-10 21:58:05,1.18,ft,A
2021-10-10 21:42:56,2021-10-10 21:43:05,1.20,ft,A
2021-10-10 21:27:56,2021-10-10 21:28:05,1.21,ft,A
2021-10-10 21:12:57,2021-10-10 21:13:05,1.21,ft,A
2021-10-10 20:57:56,2021-10-10 20:58:05,1.19,ft,A
2021-10-10 20:42:56,2021-10-10 20:43:05,1.21,ft,A
2021-10-10 20:27:57,2021-10-10 20:28:05,1.20,ft,A
2021-10-10 20:12:57,2021-10-10 20:13:05,1.20,ft,A
2021-10-10 19:57:56,2021-10-10 19:58:05,1.20,ft,A
2021-10-10 19:42:56,2021-10-10 19:43:05,1.20,ft,A
2021-10-10 19:27:57,2021-10-10 19:28:05,1.18,ft,A
2021-10-10 19:12:56,2021-10-10 19:13:05,1.20,ft,A
2021-10-10 18:57:56,2021-10-10 18:58:05,1.20,ft,A
2021-10-10 18:42:57,2021-10-10 18:43:05,1.21,ft,A
2021-10-10 18:27:56,2021-10-10 18:28:05,1.20,ft,A
2021-10-10 18:12:56,2021-10-10 18:13:05,1.20,ft,A
2021-10-10 17:57:57,2021-10-10 17:58:05,1.22,ft,A
2021-10-10 17:42:57,2021-10-10 17:43:05,1.20,ft,A
2021-10-10 17:27:56,2021-10-10 17:28:05,1.20,ft,A
2021-10-10 17:12:57,2021-10-10 17:13:05,1.19,ft,A
2021-10-10 16:57:57,2021-10-10 16:58:05,1.18,ft,A
2021-10-10 16:42:57,2021-10-10 16:43:05,1.18,ft,A
2021-10-10 16:27:56,2021-10-10 16:28:05,1.17,ft,A
2021-10-10 16:12:57,2021-10-10 16:13:05,1.17,ft,A
2021-10-10 15:57:57,2021-10-10 15:58:05,1.17,ft,A
2021-10-10 15:42:56,2021-10-10 15:43:05,1.16,ft,A
2021-10-10 15:27:57,2021-10-10 15:28:05,1.15,ft,A
2021-10-10 15:12:57,2021-10-10 15:13:05,1.14,ft,A
2021-10-10 14:57:56,2021-10-10 14:58:05,1.15,ft,A
2021-10-10 14:42:56,2021-10-10 14:43:05,1.15,ft,A
2021-10-10 14:27:57,2021-10-10 14:28:05,1.14,ft,A
2021-10-10 14:12:57,2021-10-10 14:13:05,1.17,ft,A
2021-10-10 13:57:56,2021-10-10 13:58:05,1.15,ft,A
2021-10-10 13:42:57,2021-10-10 13:43:05,1.15,ft,A
2021-10-10 13:27:57,2021-10-10 13:28:05,1.15,ft,A
2021-10-10 13:12:56,2021-10-10 13:13:05,1.13,ft,A
2021-10-10 12:57:56,2021-10-10 12:58:05,1.14,ft,A
2021-10-10 12:42:57,2021-10-10 12:43:05,1.15,ft,A
2021-10-10 12:27:57,2021-10-10 12:28:05,1.16,ft,A
2021-10-10 12:12:56,2021-10-10 12:13:05,1.16,ft,A
2021-10-10 11:57:57,2021-10-10 11:58:05,1.15,ft,A
2021-10-10 11:42:57,2021-10-10 11:43:05,1.15,ft,A
2021-10-10 11:27:56,2021-10-10 11:28:05,1.13,ft,A
2021-10-10 11:12:56,2021-10-10 11:13:05,1.14,ft,A
2021-10-10 10:57:57,2021-10-10 10:58:05,1.14,ft,A
2021-10-10 10:42:56,2021-10-10 10:43:05,1.13,ft,A
2021-10-10 10:27:56,2021-10-10 10:28:03,1.14,ft,A
2021-10-10 10:12:57,2021-10-10 10:13:05,1.13,ft,A
2021-10-10 09:57:57,2021-10-10 09:58:05,1.12,ft,A
2021-10-10 09:42:56,2021-10-10 09:43:05,1.13,ft,A
2021-10-10 09:27:57,2021-10-10 09:28:05,1.12,ft,A
2021-10-10 09:12:57,2021-10-10 09:13:05,1.10,ft,A
2021-10-10 08:57:56,2021-10-10 08:58:05,1.11,ft,A
2021-10-10 08:42:56,2021-10-10 08:43:05,1.10,ft,A
2021-10-10 08:27:57,2021-10-10 08:28:05,1.08,ft,A
2021-10-10 08:12:57,2021-10-10 08:13:05,1.10,ft,A
2021-10-10 07:57:56,2021-10-10 07:58:05,1.08,ft,A
2021-10-10 07:42:57,2021-10-10 07:43:05,1.08,ft,A
2021-10-10 07:27:57,2021-10-10 07:28:05,1.08,ft,A
2021-10-10 07:12:56,2021-10-10 07:13:05,1.08,ft,A
2021-10-10 06:57:56,2021-10-10 06:58:05,1.08,ft,A
2021-10-10 06:42:57,2021-10-10 06:43:05,1.08,ft,A
2021-10-10 06:27:57,2021-10-10 06:28:05,1.08,ft,A
2021-10-10 06:12:56,2021-10-10 06:13:05,1.07,ft,A
2021-10-10 05:57:57,2021-10-10 05:58:05,1.07,ft,A
2021-10-10 05:42:57,2021-10-10 05:43:05,1.07,ft,A
2021-10-10 05:27:56,2021-10-10 05:28:05,1.06,ft,A
2021-10-10 05:12:56,2021-10-10 05:13:05,1.07,ft,A
2021-10-10 04:57:57,2021-10-10 04:58:05,1.07,ft,A
2021-10-10 04:42:57,2021-10-10 04:43:05,1.06,ft,A
2021-10-10 04:27:56,2021-10-10 04:28:05,1.07,ft,A
2021-10-10 04:12:56,2021-10-10 04:13:05,1.05,ft,A
2021-10-10 03:57:57,2021-10-10 03:58:05,1.06,ft,A
2021-10-10 03:42:57,2021-10-10 03:43:06,1.06,ft,A
2021-10-10 03:27:56,2021-10-10 03:28:05,1.05,ft,A
2021-10-10 03:12:57,2021-10-10 03:13:05,1.05,ft,A
2021-10-10 02:57:57,2021-10-10 02:58:05,1.05,ft,A
2021-10-10 02:42:56,2021-10-10 02:43:05,1.04,ft,A
2021-10-10 02:27:56,2021-10-10 02:28:03,1.05,ft,A
2021-10-10 02:12:57,2021-10-10 02:13:05,1.05,ft,A
2021-10-10 01:57:56,2021-10-10 01:58:05,1.04,ft,A
2021-10-10 01:42:56,2021-10-10 01:43:05,1.05,ft,A
2021-10-10 01:27:57,2021-10-10 01:28:05,1.04,ft,A
2021-10-10 01:12:57,2021-10-10 01:13:05,1.03,ft,A
2021-10-10 00:57:56,2021-10-10 00:58:05,1.04,ft,A
2021-10-10 00:42:57,2021-10-10 00:43:05,1.02,ft,A
2021-10-10 00:27:57,2021-10-10 00:28:05,1.03,ft,A
2021-10-10 00:12:56,2021-10-10 00:13:05,1.01,ft,A
2021-10-09 23:57:56,2021-10-09 23:58:05,1.00,ft,A
2021-10-09 23:42:57,2021-10-09 23:43:05,1.02,ft,A
2021-10-09 23:27:57,2021-10-09 23:28:05,1.00,ft,A
2021-10-09 23:12:56,2021-10-09 23:13:05,1.01,ft,A
2021-10-09 22:57:56,2021-10-09 22:58:05,1.00,ft,A
2021-10-09 22:42:57,2021-10-09 22:43:05,1.02,ft,A
2021-10-09 22:27:57,2021-10-09 22:28:05,1.00,ft,A
2021-10-09 22:12:56,2021-10-09 22:13:05,1.00,ft,A
2021-10-09 21:57:57,2021-10-09 21:58:05,1.00,ft,A
2021-10-09 21:42:57,2021-10-09 21:43:05,0.99,ft,A
2021-10-09 21:27:56,2021-10-09 21:28:05,1.00,ft,A
2021-10-09 21:12:57,2021-10-09 21:13:05,1.00,ft,A
2021-10-09 20:57:57,2021-10-09 20:58:05,1.00,ft,A
2021-10-09 20:42:56,2021-10-09 20:43:05,1.00,ft,A
2021-10-09 20:27:56,2021-10-09 20:28:05,1.00,ft,A
2021-10-09 20:12:57,2021-10-09 20:13:05,0.98,ft,A
2021-10-09 19:57:57,2021-10-09 19:58:05,0.98,ft,A
2021-10-09 19:42:56,2021-10-09 19:43:05,0.98,ft,A
2021-10-09 19:27:57,2021-10-09 19:28:05,0.97,ft,A
2021-10-09 19:12:57,2021-10-09 19:13:05,0.96,ft,A
2021-10-09 18:57:57,2021-10-09 18:58:05,0.96,ft,A
2021-10-09 18:42:56,2021-10-09 18:43:05,0.96,ft,A
2021-10-09 18:27:57,2021-10-09 18:28:05,0.96,ft,A
2021-10-09 18:12:57,2021-10-09 18:13:05,0.96,ft,A
2021-10-09 17:57:56,2021-10-09 17:58:05,0.97,ft,A
2021-10-09 17:42:56,2021-10-09 17:43:05,0.96,ft,A
2021-10-09 17:27:57,2021-10-09 17:28:05,0.96,ft,A
2021-10-09 17:12:57,2021-10-09 17:13:05,0.97,ft,A
2021-10-09 16:57:56,2021-10-09 16:58:05,0.96,ft,A
2021-10-09 16:42:57,2021-10-09 16:43:05,0.96,ft,A
2021-10-09 16:27:57,2021-10-09 16:28:05,0.96,ft,A
2021-10-09 16:12:56,2021-10-09 16:13:05,0.98,ft,A
2021-10-09 15:57:56,2021-10-09 15:58:05,0.98,ft,A
2021-10-09 15:42:57,2021-10-09 15:43:05,0.97,ft,A
2021-10-09 15:27:57,2021-10-09 15:28:05,0.97,ft,A
2021-10-09 15:12:56,2021-10-09 15:13:05,0.97,ft,A
2021-10-09 14:57:57,2021-10-09 14:58:05,0.97,ft,A
2021-10-09 14:42:57,2021-10-09 14:43:05,0.97,ft,A
2021-10-09 14:27:56,2021-10-09 14:28:05,0.96,ft,A
2021-10-09 14:12:56,2021-10-09 14:13:05,0.95,ft,A
2021-10-09 13:57:57,2021-10-09 13:58:05,0.94,ft,A
2021-10-09 13:42:57,2021-10-09 13:43:05,0.94,ft,A
2021-10-09 13:27:56,2021-10-09 13:28:05,0.95,ft,A
2021-10-09 13:12:57,2021-10-09 13:13:05,0.96,ft,A
2021-10-09 12:57:57,2021-10-09 12:58:05,0.97,ft,A
2021-10-09 12:42:56,2021-10-09 12:43:05,0.96,ft,A
2021-10-09 12:27:56,2021-10-09 12:28:05,0.97,ft,A
2021-10-09 12:12:57,2021-10-09 12:13:05,0.96,ft,A
2021-10-09 11:57:57,2021-10-09 11:58:05,0.97,ft,A
2021-10-09 11:42:56,2021-10-09 11:43:05,0.97,ft,A
2021-10-09 11:27:57,2021-10-09 11:28:05,0.98,ft,A
2021-10-09 11:12:57,2021-10-09 11:13:05,0.98,ft,A
2021-10-09 10:57:56,2021-10-09 10:58:05,0.99,ft,A
2021-10-09 10:42:56,2021-10-09 10:43:05,0.97,ft,A
2021-10-09 10:27:57,2021-10-09 10:28:05,0.98,ft,A
2021-10-09 10:12:57,2021-10-09 10:13:05,0.97,ft,A
2021-10-09 09:57:56,2021-10-09 09:58:05,0.98,ft,A
2021-10-09 09:42:57,2021-10-09 09:43:05,0.98,ft,A
2021-10-09 09:27:57,2021-10-09 09:28:05,0.98,ft,A
2021-10-09 09:12:56,2021-10-09 09:13:05,0.98,ft,A
2021-10-09 08:57:56,2021-10-09 08:58:05,0.98,ft,A
2021-10-09 08:42:57,2021-10-09 08:43:05,0.99,ft,A
2021-10-09 08:27:57,2021-10-09 08:28:05,0.98,ft,A
2021-10-09 08:12:56,2021-10-09 08:13:05,0.99,ft,A
2021-10-09 07:57:57,2021-10-09 07:58:05,0.99,ft,A
2021-10-09 07:42:57,2021-10-09 07:43:05,0.98,ft,A
